0,1,2,3,No-step
0.353080621502859,0.6469193784971408,21.0,21.0,50_21_0
0.5933807731773751,0.4066192268226249,11.0,21.0,50_21_2
0.2827062948209414,0.7172937051790587,21.0,21.0,51_21_1
0.2598609809468049,0.7401390190531955,21.0,21.0,51_21_2
0.313709889001616,0.686290110998384,21.0,21.0,56_21_4
0.24091775065914314,0.7590822493408568,21.0,21.0,65_21_2
0.21963636560118585,0.7803636343988141,21.0,21.0,65_21_4
0.24891359707839403,0.7510864029216059,21.0,21.0,66_21_4
0.24653924348853648,0.7534607565114636,21.0,21.0,69_21_0
0.2490245108517851,0.7509754891482149,21.0,21.0,73_21_0
0.3233362602826206,0.6766637397173797,21.0,21.0,73_21_3
0.222926745803921,0.7770732541960791,21.0,21.0,79_21_1
0.27208606461279283,0.727913935387207,21.0,21.0,79_21_3
